unique_id,text,principle_1_x,principle_2_x,principle_3_x,principle_4_x,principle_5_x,principle_6_x,llm_query,principle_1_y,principle_2_y,principle_3_y,principle_4_y,principle_5_y,principle_6_y,iteration
647,"Therefore, Indonesia would like to urge our d eveloped country par tners , to meet their pre -2020 commitment , and to rapidly increase their ambition in meeting the objectives of the Paris Agreement , both in emission reduction and in providing means of implementation , to developing countries .",0,0,0,1,0,0,"647 Therefore, Indonesia would like to urge our d eveloped country par tners , to meet their pre -2020 commitment , and to rapidly increase their ambition in meeting the objectives of the Paris Agreement , both in emission reduction and in providing means of implementation , to developing countries .
", 0 , 0 , 0 , 0 , 0 , 0,2
647,"Therefore, Indonesia would like to urge our d eveloped country par tners , to meet their pre -2020 commitment , and to rapidly increase their ambition in meeting the objectives of the Paris Agreement , both in emission reduction and in providing means of implementation , to developing countries .",0,0,0,1,0,0,"647 Therefore, Indonesia would like to urge our d eveloped country par tners , to meet their pre -2020 commitment , and to rapidly increase their ambition in meeting the objectives of the Paris Agreement , both in emission reduction and in providing means of implementation , to developing countries .
", 0 , 0 , 0 , 0 , 0 , 0,3
697,"Therefore, along the climate change mitigation rules, the decisions should include climate change adaptation of the most affected sectors.",0,0,0,1,0,0,"697 Therefore, along the climate change mitigation rules, the decisions should include climate change adaptation of the most affected sectors.
", 0 , 0 , 0 , 0 , 0 , 0,1
697,"Therefore, along the climate change mitigation rules, the decisions should include climate change adaptation of the most affected sectors.",0,0,0,1,0,0,"697 Therefore, along the climate change mitigation rules, the decisions should include climate change adaptation of the most affected sectors.
", 0 , 0 , 0 , 0 , 0 , 0,2
697,"Therefore, along the climate change mitigation rules, the decisions should include climate change adaptation of the most affected sectors.",0,0,0,1,0,0,"697 Therefore, along the climate change mitigation rules, the decisions should include climate change adaptation of the most affected sectors.
", 0 , 0 , 0 , 0 , 0 , 0,3
701,"We need to run this race not to win, but to survive, not for ourselves, but for future generations.",0,0,1,0,0,0,"701 We need to run this race not to win, but to survive, not for ourselves, but for future generations.
", 0 , 0 , 0 , 0 , 0 , 0,1
701,"We need to run this race not to win, but to survive, not for ourselves, but for future generations.",0,0,1,0,0,0,"701 We need to run this race not to win, but to survive, not for ourselves, but for future generations.
", 0 , 0 , 0 , 0 , 0 , 0,2
701,"We need to run this race not to win, but to survive, not for ourselves, but for future generations.",0,0,1,0,0,0,"701 We need to run this race not to win, but to survive, not for ourselves, but for future generations.
", 0 , 0 , 0 , 0 , 0 , 0,3
707,This is climate injustice against humanity.,0,0,1,0,0,0,"707 This is climate injustice against humanity.
", 0 , 0 , 0 , 0 , 0 , 0,1
707,This is climate injustice against humanity.,0,0,1,0,0,0,"707 This is climate injustice against humanity.
", 0 , 0 , 0 , 0 , 0 , 0,2
707,This is climate injustice against humanity.,0,0,1,0,0,0,"707 This is climate injustice against humanity.
", 0 , 0 , 0 , 0 , 0 , 0,3
728,"All forms of finance – public and private, domestic and international – are essential and they should be seen as complementary and mutually reinforcing Finance must be coupled wi th relevant technology tran sfer and capacity building for implementation of ambitious emission reduction targets.",1,0,0,0,0,0,"728 All forms of finance – public and private, domestic and international – are essential and they should be seen as complementary and mutually reinforcing Finance must be coupled wi th relevant technology tran sfer and capacity building for implementation of ambitious emission reduction targets.
", 0 , 0 , 0 , 0 , 0 , 0,1
728,"All forms of finance – public and private, domestic and international – are essential and they should be seen as complementary and mutually reinforcing Finance must be coupled wi th relevant technology tran sfer and capacity building for implementation of ambitious emission reduction targets.",1,0,0,0,0,0,"728 All forms of finance – public and private, domestic and international – are essential and they should be seen as complementary and mutually reinforcing Finance must be coupled wi th relevant technology tran sfer and capacity building for implementation of ambitious emission reduction targets.
", 0 , 0 , 0 , 0 , 0 , 0,2
728,"All forms of finance – public and private, domestic and international – are essential and they should be seen as complementary and mutually reinforcing Finance must be coupled wi th relevant technology tran sfer and capacity building for implementation of ambitious emission reduction targets.",1,0,0,0,0,0,"728 All forms of finance – public and private, domestic and international – are essential and they should be seen as complementary and mutually reinforcing Finance must be coupled wi th relevant technology tran sfer and capacity building for implementation of ambitious emission reduction targets.
", 0 , 0 , 0 , 0 , 0 , 0,3
730,"However, we also require political will and commitment by the international comm unity to achieve the objectives and targets we have all set and agreed in the various Climate Change Treaties.",1,0,0,0,0,0,"730 However, we also require political will and commitment by the international comm unity to achieve the objectives and targets we have all set and agreed in the various Climate Change Treaties.
", 0 , 0 , 0 , 0 , 0 , 0,1
730,"However, we also require political will and commitment by the international comm unity to achieve the objectives and targets we have all set and agreed in the various Climate Change Treaties.",1,0,0,0,0,0,"730 However, we also require political will and commitment by the international comm unity to achieve the objectives and targets we have all set and agreed in the various Climate Change Treaties.
", 0 , 0 , 0 , 0 , 0 , 0,2
730,"However, we also require political will and commitment by the international comm unity to achieve the objectives and targets we have all set and agreed in the various Climate Change Treaties.",1,0,0,0,0,0,"730 However, we also require political will and commitment by the international comm unity to achieve the objectives and targets we have all set and agreed in the various Climate Change Treaties.
", 0 , 0 , 0 , 0 , 0 , 0,3
752,"Despite these positive developments on our part, international climate finance is not yet at the required scale, particularly for adaptation, and remains difficult to access for the most climate vulnerable countries.",0,0,0,1,0,0,"752 Despite these positive developments on our part, international climate finance is not yet at the required scale, particularly for adaptation, and remains difficult to access for the most climate vulnerable countries.
", 0 , 0 , 0 , 1 , 0 , 0,1
752,"Despite these positive developments on our part, international climate finance is not yet at the required scale, particularly for adaptation, and remains difficult to access for the most climate vulnerable countries.",0,0,0,1,0,0,"752 Despite these positive developments on our part, international climate finance is not yet at the required scale, particularly for adaptation, and remains difficult to access for the most climate vulnerable countries.
", 0 , 0 , 0 , 1 , 0 , 0,2
752,"Despite these positive developments on our part, international climate finance is not yet at the required scale, particularly for adaptation, and remains difficult to access for the most climate vulnerable countries.",0,0,0,1,0,0,"752 Despite these positive developments on our part, international climate finance is not yet at the required scale, particularly for adaptation, and remains difficult to access for the most climate vulnerable countries.
", 0 , 0 , 0 , 1 , 0 , 0,3
