unique_id,text,PRINCIPLE_x,llm_query,PRINCIPLE_y,iteration
1190, New Zealand has an ambitious NDC to reduce net greenhouse gas emissions by 50 per cent below gross 2005 levels by 2030.,not evaluated,"1190  New Zealand has an ambitious NDC to reduce net greenhouse gas emissions by 50 per cent below gross 2005 levels by 2030.
",general normative statement,1
1191,"We are committed to achieving this, and our 2050 domestic net zero target, by tackling the key drivers of emissions, and working with the private sector so they make transformative investments: • in resilient infrastructure; • in renewable energy and cleaner low -carbon fuels; and • in new technol ogies to reduce agricultural emissions and capture carbon.",not evaluated,"1191 We are committed to achieving this, and our 2050 domestic net zero target, by tackling the key drivers of emissions, and working with the private sector so they make transformative investments: • in resilient infrastructure; • in renewable energy and cleaner low -carbon fuels; and • in new technol ogies to reduce agricultural emissions and capture carbon.
",general normative statement,1
1192," Our NDC implementation will be grounded in high quality data, transparency, accountability and stable pricing signals.",not evaluated,"1192  Our NDC implementation will be grounded in high quality data, transparency, accountability and stable pricing signals.
",not evaluated,1
1193,We will focus equally on adaptation and mitigation .,not evaluated,"1193 We will focus equally on adaptation and mitigation .
",general normative statement,1
1194,"We will develop a nati onal Climate Adaptation Framework, informed by a range of stakeholders and partners, that will guide and prepare us for future climate impacts.",not evaluated,"1194 We will develop a nati onal Climate Adaptation Framework, informed by a range of stakeholders and partners, that will guide and prepare us for future climate impacts.
",general normative statement,1
1195, We’re also committed to collaborating with our Pacific neighbours on climate change.,not evaluated,"1195  We’re also committed to collaborating with our Pacific neighbours on climate change.
",general normative statement,1
1196,It is the number one secur ity threat to our region.,not evaluated,"1196 It is the number one secur ity threat to our region.
",general normative statement,1
1197,We back the 2050 strategy for the Blue Pacific Continent and the leadership of the Pacific Islands Forum on climate action.,not evaluated,"1197 We back the 2050 strategy for the Blue Pacific Continent and the leadership of the Pacific Islands Forum on climate action.
",general normative statement,1
1198," We recognise that we must deliver on our collective commitment to the US $100 billion goal, and on loss and damage finance, and do it in a way that works for our partners in the Pacific.",prioritarian,"1198  We recognise that we must deliver on our collective commitment to the US $100 billion goal, and on loss and damage finance, and do it in a way that works for our partners in the Pacific.
",egalitarian,1
1199,  We have 72 months u ntil 2030.,not evaluated,"1199   We have 72 months u ntil 2030.
",not evaluated,1
1200,This is the time to move from words to action .,not evaluated,"1200 This is the time to move from words to action .
",general normative statement,1
1201,And COP28 is our moment to act.,not evaluated,"1201 And COP28 is our moment to act.
",general normative statement,1
1202, The first global stocktake of the Paris Agreement challenge s us to get back on track .,not evaluated,"1202  The first global stocktake of the Paris Agreement challenge s us to get back on track .
",general normative statement,1
1203,We have work to do.,not evaluated,"1203 We have work to do.
",not evaluated,1
1204,We must deliver on our commitments.,general normative statement,"1204 We must deliver on our commitments.
",general normative statement,1
1205," We need a course correction, and working together is critical for global prosperity in a carbon constrained future.",utilitarian,"1205  We need a course correction, and working together is critical for global prosperity in a carbon constrained future.
",utilitarian,1
